end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	intensity	category	associated_gene	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6867095_r001493	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001492	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001492	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6867095	6867094	6867095	+	0.49976787	P	SLIV_r30815	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6870464_r001494	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001493	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001493	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6870464	6870463	6870464	+	3.313282849	P	SLIV_r30825	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6871269_r001495	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001494	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001494	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6871269	6871268	6871269	+	0.843468644	P	SLIV_30830	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6876307_r001496	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001495	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001495	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6876307	6876306	6876307	+	1.462895107	P	SLIV_30850	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6877007_r001497	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001496	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001496	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6877007	6877006	6877007	+	1.469770177	P	SLIV_30855	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6878341_r001498	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001497	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001497	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6878341	6878340	6878341	+	1.731237437	P	SLIV_30865	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6879256_r001499	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001498	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001498	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6879256	6879255	6879256	+	0.55985131	P	SLIV_30870	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6881328_r001500	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001499	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001499	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6881328	6881327	6881328	+	45.96232607	C	SLIV_30885	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6884335_r001501	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001500	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001500	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6884335	6884334	6884335	+	0.671618257	P	SLIV_30885	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6887358_r001502	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001501	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001501	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6887358	6887357	6887358	-	-0.641576537	N	-	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_6895866_r001503	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001502	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001502	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6895866	6895865	6895866	+	3.657491911	P	SLIV_30945	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6905019_r001504	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001503	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001503	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6905019	6905018	6905019	-	-0.828701928	C	SLIV_30995	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6936330_r001505	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001504	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001504	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6936330	6936329	6936330	-	-1.163494481	P	SLIV_31155	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6938337_r001506	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001505	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001505	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6938337	6938336	6938337	-	-0.343192487	P	SLIV_31160	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6945206_r001507	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001506	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001506	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6945206	6945205	6945206	-	-0.515042874	P	SLIV_31195	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6971205_r001508	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001507	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001507	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6971205	6971204	6971205	-	-0.686384973	P	SLIV_31325	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6971309_r001509	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001508	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001508	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6971309	6971308	6971309	-	-0.335809128	S	SLIV_31325	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_6977277_r001510	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001509	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001509	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	6977277	6977276	6977277	-	-5.74668855	P	SLIV_31340	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7006748_r001511	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001510	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001510	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7006748	7006747	7006748	+	1.074385896	P	SLIV_31475	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7013697_r001512	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001511	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001511	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7013697	7013696	7013697	-	-2.753939826	P	SLIV_31520	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7027568_r001513	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001512	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001512	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7027568	7027567	7027568	+	0.76123513	P	SLIV_31590	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7029888_r001514	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001513	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001513	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7029888	7029887	7029888	+	0.515042874	P	SLIV_31610	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7044988_r001515	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001514	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001514	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7044988	7044987	7044988	-	-0.388000923	N	-	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7045525_r001516	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001515	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001515	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7045525	7045524	7045525	-	-28.55752606	P	SLIV_31680	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7047722_r001517	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001516	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001516	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7047722	7047721	7047722	-	-5.962330798	C	SLIV_31685	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7053876_r001518	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001517	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001517	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7053876	7053875	7053876	-	-7.954527207	P	SLIV_31725	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7055087_r001519	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001518	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001518	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7055087	7055086	7055087	-	-0.596768101	P	SLIV_31730	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7060179_r001520	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001519	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001519	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7060179	7060178	7060179	+	5.68660511	P	SLIV_31750	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7072970_r001521	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001520	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001520	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7072970	7072969	7072970	+	58.54282263	P	SLIV_31815	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7073222_r001522	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001521	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001521	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7073222	7073221	7073222	+	1.007427385	P	SLIV_31820	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7075203_r001523	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001522	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001522	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7075203	7075202	7075203	-	-0.388000923	S	SLIV_31835	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7075298_r001524	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001523	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001523	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7075298	7075297	7075298	-	-0.567234668	P	SLIV_31835	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7101809_r001525	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001524	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001524	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7101809	7101808	7101809	-	-9.292413514	P	SLIV_31930	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7104935_r001526	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001525	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001525	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7104935	7104934	7104935	-	-0.291000692	P	SLIV_31940	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7105536_r001527	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001526	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001526	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7105536	7105535	7105536	+	1.007935673	A	SLIV_31940	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7110128_r001528	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001527	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001527	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7110128	7110127	7110128	+	1.693812359	P	SLIV_31955	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7114867_r001529	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001528	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001528	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7114867	7114866	7114867	+	2.186705158	P	SLIV_31970	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7114963_r001530	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001529	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001529	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7114963	7114962	7114963	+	1.455511749	S	SLIV_31970	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7123307_r001531	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001530	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001530	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7123307	7123306	7123307	-	-6.201647984	P	SLIV_32020	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7123502_r001532	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001531	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001531	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7123502	7123501	7123502	+	0.343192487	P	SLIV_32015	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7124367_r001533	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001532	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001532	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7124367	7124366	7124367	+	0.634193179	S	SLIV_32025	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7124474_r001534	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001533	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001533	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7124474	7124473	7124474	+	0.686384973	P	SLIV_32025	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_minus_7125440_r001535	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001534	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_R_001534	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7125440	7125439	7125440	-	-0.477617796	P	SLIV_32035	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7129803_r001536	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001535	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001535	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7129803	7129802	7129803	+	1.35800323	P	SLIV_32045	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7143865_r001537	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001536	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001536	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7143865	7143864	7143865	+	0.723810051	N	-	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_007_LEE2019_TERMSEQ_PUBLISHED_TEP_CP009124-1_plus_7178117_r001538	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001537	BATTER_S1_007_LEE2019_TERMSEQ_CP009124_1_F_001537	BATTER_S1_007	Streptomyces lividans TK24	LEE2019_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	CP009124.1	7178117	7178116	7178117	+	1.738620795	P	SLIV_32275	31555254	10.3389/fmicb.2019.02074	Supplementary Dataset 3 / Table_6.XLSX	author genomic Position treated as 1-based; BED start=Position-1
