end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	replicon_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	abundance	category	associated_gene	folding_free_energy_kcal_mol	average_readthrough_fraction	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_874885_r001343	TEP-1342	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001342	TEP-1342	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	874885	874884	874885	-	-0.98943506	A	CRV15_32060	-13.43	0.08397204131515468	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_875436_r001344	TEP-1343	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001343	TEP-1343	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	875436	875435	875436	-	-4.823495916	P	CRV15_32065	-26.81	0.7641899344958032	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_877018_r001345	TEP-1344	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001344	TEP-1344	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	877018	877017	877018	+	5.441892829	P	CRV15_32070	-17.58	0.06547075478885381	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_877059_r001346	TEP-1345	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001345	TEP-1345	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	877059	877058	877059	+	4.081419622	S	CRV15_32070	-36.32	0.08110247054595025	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_881195_r001347	TEP-1346	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001346	TEP-1346	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	881195	881194	881195	-	-69.38413357	P	CRV15_32095	-33.01	0.03739697537267142	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_881217_r001348	TEP-1347	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001347	TEP-1347	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	881217	881216	881217	-	-4.699816534	S	CRV15_32095	-6.29	0.04226164682251965	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_881488_r001349	TEP-1348	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001348	TEP-1348	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	881488	881487	881488	-	-33.8881508	Pre	CRV15_32095	-17.7	3.4078457959309127	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_887712_r001350	TEP-1349	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001349	TEP-1349	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	887712	887711	887712	-	-16.82039602	P	CRV15_32130	-37.67	0.15631299929304976	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_891968_r001351	TEP-1350	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001350	TEP-1350	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	891968	891967	891968	+	2.720946414	P	CRV15_32150	-37.27	0.11879186831358579	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_893232_r001352	TEP-1351	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001351	TEP-1351	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	893232	893231	893232	-	-0.98943506	S	CRV15_32160	-16.94	0.04189674130495186	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_893249_r001353	TEP-1352	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001352	TEP-1352	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	893249	893248	893249	-	-14.0994496	P	CRV15_32160	-14.84	0.04488868373811643	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_894319_r001354	TEP-1353	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001353	TEP-1353	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	894319	894318	894319	-	-2.844625797	P	CRV15_32170	-17.68	1.3815772812321725	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_894409_r001355	TEP-1354	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001354	TEP-1354	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	894409	894408	894409	-	-1.731511355	S	CRV15_32170	-13.81	1.0446970576600476	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_912313_r001356	TEP-1355	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001355	TEP-1355	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	912313	912312	912313	+	0.98943506	P	CRV15_32240	-34.48	1.5797491022317072	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_912774_r001357	TEP-1356	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001356	TEP-1356	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	912774	912773	912774	+	1.731511355	P	CRV15_32245	-18.26	0.30169001603325274	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_923477_r001358	TEP-1357	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001357	TEP-1357	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	923477	923476	923477	-	-0.98943506	P	CRV15_32305	-19.47	0.24951006011468424	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_925336_r001359	TEP-1358	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001358	TEP-1358	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	925336	925335	925336	-	-20.53077749	P	CRV15_32315	-35.37	0.023241892440368075	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_927782_r001360	TEP-1359	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001359	TEP-1359	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	927782	927781	927782	+	3.586702092	P	CRV15_32330	-20.35	0.009263382624647726	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_933112_r001361	TEP-1360	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001360	TEP-1360	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	933112	933111	933112	+	4.452457769	P	CRV15_32350	-26.31	0.2631566505363643	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_936241_r001362	TEP-1361	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001361	TEP-1361	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	936241	936240	936241	+	2.597267032	P	CRV15_32375	-26.1	0.2904494464147055	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_939435_r001363	TEP-1362	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001362	TEP-1362	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	939435	939434	939435	-	-6.678686654	P	CRV15_32390	-31.1	0.05758645497031513	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_978616_r001364	TEP-1363	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001363	TEP-1363	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	978616	978615	978616	-	-40.81419622	P	CRV15_32550	-35.09	0.016045883573553	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_991413_r001365	TEP-1364	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001364	TEP-1364	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	991413	991412	991413	+	95.72784203	Pre	CRV15_32615	-18.6	0.644456569117191	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_991562_r001366	TEP-1365	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001365	TEP-1365	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	991562	991561	991562	+	1.855190737	Pre	CRV15_32615	-11.6	0.19023619715344575	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1014234_r001367	TEP-1366	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001366	TEP-1366	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1014234	1014233	1014234	+	3.957740239	P	CRV15_32710	-11.0	0.1161504979415125	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1014386_r001368	TEP-1367	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001367	TEP-1367	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1014386	1014385	1014386	-	-1.731511355	P	CRV15_32715	-30.45	0.1024195740474843	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1029770_r001369	TEP-1368	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001368	TEP-1368	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1029770	1029769	1029770	-	-2.102549502	A	CRV15_32780	-15.98	0.2523326861058175	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1050021_r001370	TEP-1369	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001369	TEP-1369	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1050021	1050020	1050021	+	1.731511355	P	CRV15_32870	-16.53	3.0157735315707126	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1054487_r001371	TEP-1370	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001370	TEP-1370	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1054487	1054486	1054487	+	1.113114442	P	CRV15_32905	-16.24	0.043456152492325775	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1063923_r001372	TEP-1371	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001371	TEP-1371	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1063923	1063922	1063923	-	-4.205099004	P	CRV15_32965	-17.6	2.7763240810564076	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1078901_r001373	TEP-1372	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001372	TEP-1372	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1078901	1078900	1078901	-	-2.597267032	P	CRV15_32985	-20.81	0.035486163922500605	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1099903_r001374	TEP-1373	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001373	TEP-1373	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1099903	1099902	1099903	+	3.339343327	N	N	-12.95	4.351812087792517	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1099953_r001375	TEP-1374	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001374	TEP-1374	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1099953	1099952	1099953	+	2.102549502	N	N	-13.52	0.7338003705652625	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1099998_r001376	TEP-1375	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001375	TEP-1375	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1099998	1099997	1099998	-	-1777.025367	P	CRV15_33065	-27.67	0.023698988323370175	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1100016_r001377	TEP-1376	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001376	TEP-1376	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1100016	1100015	1100016	-	-91.52274303	S	CRV15_33065	-17.97	0.03005674561983982	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1100071_r001378	TEP-1377	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001377	TEP-1377	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1100071	1100070	1100071	-	-8.657556773	S	CRV15_33065	-19.71	0.510856040907439	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1100117_r001379	TEP-1378	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001378	TEP-1378	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1100117	1100116	1100117	-	-39.94844054	S	CRV15_33065	-26.71	3.376589053453315	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1112897_r001380	TEP-1379	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001379	TEP-1379	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1112897	1112896	1112897	-	-2.597267032	N	N	-20.37	2.5413685472160923	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1112948_r001381	TEP-1380	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001380	TEP-1380	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1112948	1112947	1112948	+	1.731511355	N	N	-18.0	2.8541469502179613	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1165943_r001382	TEP-1381	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001381	TEP-1381	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1165943	1165942	1165943	+	1036.433225	P	CRV15_33345	-19.39	0.04554150735010053	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1182564_r001383	TEP-1382	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001382	TEP-1382	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1182564	1182563	1182564	-	-2.226228885	P	CRV15_33410	-28.59	0.315196211040105	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1184826_r001384	TEP-1383	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001383	TEP-1383	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1184826	1184825	1184826	-	-3.586702092	P	CRV15_33415	-10.99	2.001252809420708	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1198600_r001385	TEP-1384	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001384	TEP-1384	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1198600	1198599	1198600	-	-0.865755677	P	CRV15_33475	-29.62	0.35961029407878475	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1220338_r001386	TEP-1385	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001385	TEP-1385	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1220338	1220337	1220338	-	-3.091984562	P	CRV15_33555	-18.01	1.0874881275112143	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_1236781_r001387	TEP-1386	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001386	TEP-1386	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1236781	1236780	1236781	-	-8.533877391	P	CRV15_33610	-14.82	0.244413665263437	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1260273_r001388	TEP-1387	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001387	TEP-1387	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1260273	1260272	1260273	+	4.081419622	P	CRV15_33660	-34.19	0.6249414146391148	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_1270151_r001389	TEP-1388	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001388	TEP-1388	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	1270151	1270150	1270151	+	1.360473207	P	CRV15_33685	-25.18	1.3140252361741132	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
