end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	gene_upstream	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3868085_r000908	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000907	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000907	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3868085	3868084	3868085	-	pyrG	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3870986_r000909	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000908	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000908	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3870986	3870985	3870986	-	relA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3890001_r000910	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000909	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000909	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3890001	3890000	3890001	+	Dda3937_00183	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3890512_r000911	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000910	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000910	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3890512	3890511	3890512	+	Dda3937_00182	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3891009_r000912	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000911	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000911	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3891009	3891008	3891009	+	Dda3937_00181	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3901912_r000913	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000912	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000912	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3901912	3901911	3901912	+	cca	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3904056_r000914	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000913	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000913	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3904056	3904055	3904056	+	plsY	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3906573_r000915	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000914	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000914	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3906573	3906572	3906573	-	ytfP	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3906598_r000916	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000915	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000915	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3906598	3906597	3906598	+	ppa	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3913559_r000917	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000916	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000916	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3913559	3913558	3913559	+	msrA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3915120_r000918	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000917	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000917	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3915120	3915119	3915120	-	ytfK	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3915148_r000919	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000918	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000918	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3915148	3915147	3915148	+	ytfL	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3915763_r000920	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000919	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000919	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3915763	3915762	3915763	-	cysQ	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3918931_r000921	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000920	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000920	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3918931	3918930	3918931	+	cpdB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3920533_r000922	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000921	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000921	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3920533	3920532	3920533	-	fklB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3922209_r000923	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000922	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000922	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3922209	3922208	3922209	+	ytfB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3922544_r000924	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000923	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000923	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3922544	3922543	3922544	-	rplI	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3923000_r000925	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000924	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000924	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3923000	3922999	3923000	-	rpsR	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3923301_r000926	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000925	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000925	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3923301	3923300	3923301	-	priB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3923622_r000927	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000926	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000926	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3923622	3923621	3923622	-	rpsF	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3928028_r000928	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000927	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000927	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3928028	3928027	3928028	-	rlmB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3928872_r000929	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000928	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000928	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3928872	3928871	3928872	-	rnr	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3933869_r000930	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000929	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000929	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3933869	3933868	3933869	+	Dda3937_02606	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3940819_r000931	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000930	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000930	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3940819	3940818	3940819	+	yggT	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3943021_r000932	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000931	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000931	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3943021	3943020	3943021	-	elaA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3943096_r000933	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000932	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000932	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3943096	3943095	3943096	+	ecnA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3957138_r000934	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000933	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000933	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3957138	3957137	3957138	-	Dda3937_04395	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3964938_r000935	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000934	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000934	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3964938	3964937	3964938	+	ascG	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3977364_r000936	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000935	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000935	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3977364	3977363	3977364	+	dusA	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3979852_r000937	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000936	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000936	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3979852	3979851	3979852	-	qor	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3983620_r000938	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000937	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000937	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3983620	3983619	3983620	+	alr	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3988216_r000939	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000938	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000938	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3988216	3988215	3988216	+	Dda3937_03450	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_3990327_r000940	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000939	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000939	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3990327	3990326	3990327	+	tyrB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_3991571_r000941	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000940	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000940	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	3991571	3991570	3991571	-	Dda3937_03453	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_4001539_r000942	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000941	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000941	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4001539	4001538	4001539	-	Dda3937_03462	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_4013308_r000943	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000942	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000942	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4013308	4013307	4013308	-	yddH	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_4013340_r000944	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000943	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000943	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4013340	4013339	4013340	+	ssb	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_4051028_r000945	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000944	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000944	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4051028	4051027	4051028	-	Dda3937_03086	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_4053191_r000946	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000945	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000945	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4053191	4053190	4053191	+	Dda3937_03087	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_4054952_r000947	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000946	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000946	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4054952	4054951	4054952	+	Dda3937_04298	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_4076976_r000948	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000947	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000947	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4076976	4076975	4076976	-	acnB	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_plus_4084470_r000949	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000948	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_F_000948	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4084470	4084469	4084470	+	Dda3937_03093	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_4087181_r000950	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000949	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000949	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4087181	4087180	4087181	-	lpd	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_4088875_r000951	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000950	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000950	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4088875	4088874	4088875	-	aceF	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_020_E-MTAB-10482_PUBLISHED_TTS_NC_014500-1_minus_4093549_r000952	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000951	BATTER_S1_020_FORQUET2022_NANOPORE_NC_014500_1_R_000951	BATTER_S1_020	Dickeya dadantii 3937	E-MTAB-10482_PUBLISHED_TTS	Nanopore native RNA-seq	author_called_nanopore_native_rna_3prime_end	NC_014500.1	4093549	4093548	4093549	-	pdhR	35491820	10.1128/mbio.00524-22	Supplementary Table S2D	author position treated as 1-based; BED start=position-1
