end_id	source_record_id	site_id	source_id	species	assay	evidence_class	published_replicon	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	observed_log	log_average_read_count	observed_transition_stationary	transition_stationary_average_read_count	log_classification	transition_stationary_classification	terminator_score_log	terminator_score_transition_stationary	metadata_conflict_between_conditions	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_851280_r001441	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_851280	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_851280	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	851280	851279	851280	+	1	2890.183333	0		internal,		1.12951118523277		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_853126_r001442	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_853126	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_853126	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	853126	853125	853126	+	1	5034.713333	0		internal,		1.19149944736211		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_856166_r001443	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_856166	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_856166	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	856166	856165	856166	-	1	5855.83	1	2172.353333	primary, antisense,	primary, antisense,	undefined	undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_856220_r001444	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_856220	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_856220	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	856220	856219	856220	+	1	2276.696667	0		internal, antisense,		undefined		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_856828_r001445	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_856828	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_856828	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	856828	856827	856828	-	1	4975.45	0		primary, antisense,		undefined		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_856832_r001446	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_856832	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_856832	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	856832	856831	856832	-	0		1	10366.63333		internal, antisense,		undefined	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_856875_r001447	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_856875	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_856875	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	856875	856874	856875	+	1	1755.34	0		primary, internal, antisense,		1.91483623418479		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_857379_r001448	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_857379	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_857379	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	857379	857378	857379	+	1	5465.23	1	1408.218	internal,	internal,	1.02074809490864	1.02074809490864	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_860212_r001449	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_860212	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_860212	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	860212	860211	860212	+	1	1383.162	0		primary, internal,		2.44755468019893		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_861055_r001450	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_861055	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_861055	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	861055	861054	861055	+	1	15307.7	1	17509.7	internal,	internal,	1.99865625844163	1.99865625844163	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_862710_r001451	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_862710	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_862710	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	862710	862709	862710	+	1	2689.17	0		primary, internal,		1.50104403716698		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_862950_r001452	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_862950	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_862950	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	862950	862949	862950	+	1	1833.913333	0		internal,		1.20949932175069		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_862984_r001453	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_862984	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_862984	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	862984	862983	862984	+	0		1	1415.753333		internal,		1.06540916539987	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_863262_r001454	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_863262	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_863262	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	863262	863261	863262	+	0		1	7566.8		internal,		1.04622314862502	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_863356_r001455	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_863356	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_863356	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	863356	863355	863356	+	1	4538.913333	0		internal,		8.01540785749379		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_863716_r001456	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_863716	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_863716	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	863716	863715	863716	+	1	2912.17	0		primary, internal,		4.43903358489155		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_866992_r001457	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_866992	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_866992	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	866992	866991	866992	+	0		1	591.133		internal,		1.11712895012082	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_867264_r001458	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867264	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867264	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	867264	867263	867264	+	1	2515.636667	0		internal,		1.60002164892505		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_867273_r001459	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867273	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867273	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	867273	867272	867273	+	0		1	1271.404667		internal,		1.60002164892505	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_867611_r001460	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867611	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867611	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	867611	867610	867611	+	0		1	1021.792667		primary,		1.03991704610959	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_867730_r001461	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867730	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867730	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	867730	867729	867730	+	1	14356.87	0		antisense,		10.3323915164468		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_867746_r001462	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867746	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867746	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	867746	867745	867746	+	0		1	3772.26		antisense,		10.3323915164468	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_867985_r001463	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867985	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_867985	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	867985	867984	867985	+	1	2333.276667	0		antisense,		2.41044209130914		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_868285_r001464	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868285	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868285	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	868285	868284	868285	+	1	1474.799	0		internal,		2.05877300826428		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_868525_r001465	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868525	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868525	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	868525	868524	868525	+	1	8089.88	1	1294.826	internal,	internal,	1.21125335312376	1.21125335312376	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_868763_r001466	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_868763	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_868763	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	868763	868762	868763	-	1	5204.313333	0		primary, internal, antisense,		2.60289799564695		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_868783_r001467	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868783	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868783	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	868783	868782	868783	+	0		1	2727.843333		primary, antisense,		1.33028916801155	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_868786_r001468	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868786	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_868786	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	868786	868785	868786	+	1	3567.266667	0		primary, antisense,		1.10398269565979		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_868836_r001469	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_868836	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_868836	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	868836	868835	868836	-	0		1	1145.852		internal,		2.3134506709018	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_872151_r001470	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872151	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872151	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	872151	872150	872151	-	1	2868.586667	1	1581.693	internal,	internal,	1.12771752915825	1.12771752915825	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_872361_r001471	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872361	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872361	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	872361	872360	872361	-	0		1	629.3616667		internal,		1.84420479154291	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_872453_r001472	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872453	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872453	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	872453	872452	872453	-	1	1784.573333	0		internal,		undefined		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_872870_r001473	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872870	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872870	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	872870	872869	872870	-	1	1966.893333	0		internal,		1.06235543256604		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_minus_872871_r001474	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872871	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_R_872871	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	872871	872870	872871	-	0		1	3685.266667		internal,		1.06235543256604	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_875246_r001475	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875246	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875246	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	875246	875245	875246	+	1	3405.483333	0		primary, internal,		1.09431546962741		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_875449_r001476	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875449	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875449	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	875449	875448	875449	+	1	1465.416	0		internal,		1.1415582354532		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_875561_r001477	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875561	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875561	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	875561	875560	875561	+	1	1387.802667	0		internal,		1.27488137537517		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_875634_r001478	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875634	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_875634	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	875634	875633	875634	+	0		1	503.128		internal,		1.02542962037744	0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_876605_r001479	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_876605	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_876605	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	876605	876604	876605	+	1	1284.019	0		internal,		1.61270250149751		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
BTED_BATTER_S1_021_LOG_AND_TRANSITION_STATIONARY_NC_001318-1_plus_879153_r001480	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_879153	BATTER_S1_021_ADAMS2023_SITE_NC_001318_1_F_879153	BATTER_S1_021	Borreliella burgdorferi B31	3-prime RNA-seq	author_called_3prime_rnaseq_end_unique_site	chr	NC_001318.1	879153	879152	879153	+	1	1339.186333	0		internal,		1.21471134064238		0	37402717	10.1038/s41467-023-39576-1	Supplementary Data 1: log + TS-stationary	author position treated as 1-based; BED start=position-1
